time,altitude,velocityX,velocityY,altitude_cmd,velocityX_cmd,velocityY_cmd,throttle_cmd,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,phi,theta,psi
20.420512676239014,1.5625,1.2,14.8,1.5,-8.578900871722372,0.0,-4.030502774287015,-0.8,-0.5,-10.1,46,0,0,4,0,0
20.487568616867065,1.5625,0.7,-0.1,1.5,-9.460065285921488,0.0,-4.032587066758424,0.0,0.7,-10.5,-77,5,0,6,0,0
20.55406379699707,1.595703125,0.1,21.0,1.5,-9.92728631805979,0.0,-6.692027247743681,-0.6,-0.1,-10.1,27,1,0,1,0,0
20.62152123451233,1.572265625,0.6,-3.1,1.5,-9.960611813211083,0.0,-4.81943624606356,-0.5,0.0,-10.1,-56,8,-1,1,0,0
20.687813997268677,1.560546875,0.0,8.8,1.5,-9.558574399021701,0.0,-3.883954538265243,0.2,-0.6,-10.2,4,-2,0,-1,0,0
20.754748582839966,1.5673828125,-0.2,5.0,1.5,-8.73827907303668,0.0,-4.433076762477867,-0.1,-0.3,-9.6,-32,14,-1,-1,0,0
20.821549654006958,1.541015625,2.1,1.1,1.5,-7.535817706923536,0.0,-2.32506951096002,0.4,0.4,-10.1,4,0,-2,-1,1,0
20.887957096099854,1.607421875,-2.7,10.5,1.5,-6.003962474189478,0.0,-7.641151235555299,0.4,0.0,-9.9,13,-12,-2,-1,0,0
20.95505428314209,1.658203125,0.2,-2.1,1.5,-4.20955194464861,0.0,-11.708926157909445,-1.2,1.5,-9.2,2,17,-1,-1,0,0
21.020873308181763,1.6376953125,0.5,5.9,1.5,-2.2312745049923493,0.0,-10.072891818010248,0.0,-1.3,-9.9,-10,-15,0,-1,0,0
21.0876727104187,1.6640625,-3.9,-1.7,1.5,-0.15517837030256143,0.0,-12.187737225205638,0.1,-0.4,-9.1,15,-3,0,-1,0,0
21.154181480407715,1.6513671875,-0.8,0.1,1.5,1.9274138175775604,0.0,-11.177158623351716,-0.3,-0.9,-9.4,0,0,1,0,0,0
21.221116542816162,1.646484375,-0.8,0.6,1.5,3.926022115570355,0.0,-10.791417932952754,-0.1,0.2,-9.2,6,-1,1,0,0,0
21.28787136077881,1.638671875,-0.2,7.9,1.5,5.752736086171003,0.0,-10.171041217050515,-0.2,-0.7,-9.7,-7,0,0,0,0,0
21.354710817337036,1.630859375,-0.3,6.0,1.5,7.328101337027276,0.0,-9.550404533627443,0.0,0.5,-10.2,-7,-6,0,-1,0,0
21.421665906906128,1.62109375,-0.5,0.8,1.5,8.583020932682219,0.0,-8.773192330612801,-0.8,-1.0,-9.9,-19,9,1,-1,0,0
21.48839783668518,1.62109375,-0.1,3.4,1.5,9.462885121101028,0.0,-8.777231989777647,0.0,0.6,-9.9,-9,-19,0,-2,0,0
21.554754734039307,1.623046875,-5.5,6.0,1.5,9.928433583891072,0.0,-8.937585323234089,0.1,-0.7,-9.4,-9,-5,0,-3,-1,0
21.621824264526367,1.6171875,-7.4,-5.9,1.5,9.959691268439373,0.0,-8.472743190010078,0.1,1.0,-9.4,7,-13,0,-3,-2,0
21.68852400779724,1.64453125,-3.3,2.1,1.5,9.55539297871525,0.0,-10.665062203188427,-0.3,-0.8,-9.4,9,-13,0,-2,-3,0
21.754202604293823,1.630859375,-0.8,7.2,1.5,8.732841991997484,0.0,-9.575677110929973,0.0,1.3,-9.9,8,0,0,-2,-3,0
21.821226596832275,1.6357421875,0.3,0.3,1.5,7.52893432702222,0.0,-9.970827186014503,-0.5,-0.6,-9.9,-3,9,0,-1,-3,0
21.88790774345398,1.6357421875,2.7,-2.4,1.5,5.995559716928676,0.0,-9.975353264366277,-0.4,0.3,-9.4,6,8,0,-1,-2,0
21.95464825630188,1.623046875,1.6,-3.2,1.5,4.199702124556756,0.0,-8.963831671164371,0.0,-0.8,-10.0,10,7,0,0,-2,0
22.021771907806396,1.59765625,3.8,-0.5,1.5,2.22038395395633,0.0,-6.935837947414257,0.2,0.5,-10.0,9,1,0,0,-1,0
22.088325023651123,1.580078125,0.8,-6.7,1.5,0.14392301441447325,0.0,-5.532258141669445,-0.3,-0.4,-9.9,2,12,0,0,-1,0
22.155421495437622,1.5908203125,6.2,-5.6,1.5,-1.93815875521161,0.0,-6.394660536665469,-0.2,0.1,-10.0,3,0,-1,0,0,0
22.221049547195435,1.5966796875,1.1,-0.4,1.5,-3.9357149092374395,0.0,-6.866633547120728,-0.3,0.0,-9.8,0,4,-1,0,0,0
22.28788733482361,1.5869140625,1.1,-1.1,1.5,-5.76114484577025,0.0,-6.08828087663278,0.2,-0.4,-10.3,-2,2,-1,0,0,0
22.35462784767151,1.578125,1.3,1.0,1.5,-7.334660641416013,0.0,-5.387760059442371,-0.2,0.0,-10.6,-1,3,-1,0,0,0
22.421655654907227,1.619140625,1.4,1.4,1.5,-8.587633917687747,0.0,-8.672981495037675,0.0,-0.6,-10.5,-4,3,-1,0,0,0
22.48818039894104,1.599609375,1.7,0.8,1.5,-9.465384021791694,0.0,-7.113802445586771,0.0,0.4,-9.3,1,5,0,0,0,0
22.555287837982178,1.626953125,1.4,5.3,1.5,-9.929372765167063,0.0,-9.305536346277222,-0.4,0.8,-9.4,4,15,0,0,1,0
22.621899604797363,1.626953125,2.1,-1.2,1.5,-9.958999430147514,0.0,-9.309769460000098,0.0,0.5,-9.7,0,5,0,0,1,0
22.687503814697266,1.6171875,1.5,0.3,1.5,-9.553235443455211,0.0,-8.532426055520773,0.0,-0.2,-9.1,1,6,0,0,1,0
22.755473136901855,1.58203125,0.9,-4.3,1.5,-8.729679009349113,0.0,-5.722661200445145,0.1,-0.4,-9.9,2,1,0,0,2,0
22.821388244628906,1.5947265625,-0.6,-0.0,1.5,-7.524618585444567,0.0,-6.741444099578075,0.0,-0.5,-9.9,0,-4,1,0,2,0
22.88797426223755,1.58203125,-0.4,-0.2,1.5,-5.9905260614353315,0.0,-5.7285539315780625,0.1,0.2,-9.7,0,-5,0,0,1,0
22.954762935638428,1.595703125,0.1,-0.3,1.5,-4.1944708769166255,0.0,-6.825494671589695,0.2,-0.1,-10.3,-5,1,1,0,1,0
23.021806240081787,1.591796875,-1.0,-1.3,1.5,-2.2150336983234484,0.0,-6.516055155429058,0.2,-0.1,-10.3,-5,1,1,0,1,0
23.088475465774536,1.591796875,-0.5,-0.6,1.5,-0.13880857283970277,0.0,-6.519115562667139,0.2,0.2,-9.9,7,-2,1,0,0,0
23.155392169952393,1.6318359375,-1.0,-2.4,1.5,1.944869682887771,0.0,-9.72663879871834,0.6,0.0,-9.7,3,-4,1,0,0,0
23.222137451171875,1.6162109375,-1.3,-1.4,1.5,3.9420117375435777,0.0,-8.48051295010373,-0.2,0.4,-10.2,4,-1,0,0,0,0
23.288490772247314,1.6376953125,0.0,0.8,1.5,5.767132551364323,0.0,-10.203854151885025,0.1,0.4,-10.0,-2,-1,0,0,0,0
23.3550865650177,1.66796875,-1.5,1.2,1.5,7.339950249285074,0.0,-12.631329346331768,-0.5,0.0,-9.7,-3,5,0,0,0,0
23.421760320663452,1.66015625,-1.0,-0.8,1.5,8.592176524683609,0.0,-12.011670784908347,0.1,-0.1,-9.7,-2,-22,-1,0,0,0
23.488545656204224,1.634765625,-6.8,0.2,1.5,9.468451098422358,0.0,-9.984915201202966,0.1,0.2,-9.7,-4,-8,-1,0,-1,0
23.555477619171143,1.6552734375,-0.8,-5.7,1.5,9.93047538178135,0.0,-11.630718124681152,0.0,-0.3,-9.7,2,-18,0,0,-2,0
23.622409105300903,1.63671875,-1.1,0.2,1.5,9.958153685828137,0.0,-10.150901813642122,-0.1,-0.2,-9.5,14,5,-1,0,-3,0
23.688076734542847,1.615234375,1.1,-0.4,1.5,9.55045101678284,0.0,-8.435993491555564,0.0,0.0,-10.2,8,-1,0,1,-2,0
23.754780292510986,1.6376953125,0.3,-5.1,1.5,8.725096192905262,0.0,-10.237459578434937,0.0,-0.1,-9.8,10,2,0,1,-2,0
23.82208228111267,1.6376953125,0.3,-7.0,1.5,7.518577005506338,0.0,-10.242049450636841,-0.2,0.7,-9.7,8,1,0,2,-2,0
23.888792991638184,1.724609375,0.0,-11.5,1.5,5.983075603574504,0.0,-17.202663136296906,-0.2,-1.0,-10.1,2,0,0,2,-2,0
23.9559326171875,1.69921875,0.0,-6.0,1.5,4.186302423991439,0.0,-15.178054134943523,0.5,0.3,-10.2,6,3,0,2,-2,0
24.02261734008789,1.6953125,2.1,-0.9,1.5,2.206473809783584,0.0,-14.872065127477981,-0.8,0.5,-9.1,2,0,0,3,-1,0
24.08825445175171,1.673828125,1.2,1.1,1.5,0.12971761800893278,0.0,-13.159111237036996,0.0,0.3,-9.6,-18,8,0,2,-1,0
24.155269145965576,1.6513671875,1.5,1.1,1.5,-1.9522250785845499,0.0,-11.367282220162451,-0.5,-0.4,-9.5,-10,9,0,1,0,0
24.22190237045288,1.6484375,1.2,-2.3,1.5,-3.9492792668139027,0.0,-11.137856689281762,0.1,-0.2,-10.2,-6,6,0,0,0,0
24.28862953186035,1.654296875,2.8,-2.9,1.5,-5.773335193804364,0.0,-11.611750667681918,-0.3,0.0,-9.7,0,5,0,0,0,0
24.355741262435913,1.6455078125,2.5,0.3,1.5,-7.34517716487801,0.0,-10.91347724176012,0.1,-0.7,-9.9,0,3,0,0,0,0
24.422471523284912,1.6376953125,0.8,0.2,1.5,-8.595586768153611,0.0,-10.293067310936749,-0.5,0.0,-9.5,4,4,0,0,0,0
24.489683628082275,1.625,6.4,3.1,1.5,-9.470272942205819,0.0,-9.281609077937901,0.0,-0.1,-10.6,-3,12,0,0,1,0
24.55525016784668,1.669921875,1.7,-1.0,1.5,-9.93107059535226,0.0,-12.88102384400554,0.0,-0.2,-9.8,-4,13,0,0,1,0
24.62201690673828,1.6904296875,4.7,0.9,1.5,-9.95768230905673,0.0,-14.52799865079578,-0.3,0.0,-9.2,-7,6,-1,0,2,0
24.688740253448486,1.673828125,-0.2,7.7,1.5,-9.548941881587886,0.0,-13.20566857920494,-0.2,0.2,-9.2,-1,5,0,0,2,0
24.75594925880432,1.7119140625,4.0,2.7,1.5,-8.722717159591035,0.0,-16.259608561871573,0.4,-0.1,-10.3,-1,-7,0,0,2,0
24.822628259658813,1.697265625,-0.9,2.7,1.5,-7.514989689393116,0.0,-15.094310910673812,0.2,-0.9,-10.0,-6,3,0,0,2,0
24.889577865600586,1.689453125,0.5,-0.2,1.5,-5.978670600629989,0.0,-14.475627634907141,-0.4,0.8,-8.8,0,-6,0,0,2,0
24.95512294769287,1.71484375,-6.1,6.1,1.5,-4.180530488616354,0.0,-16.51404241588898,-0.4,0.9,-8.9,-1,0,0,0,1,0
25.022011280059814,1.71484375,-6.2,0.7,1.5,-2.1992984267933986,0.0,-16.521207965211943,0.0,0.0,-9.5,-2,-16,0,0,0,0
25.08798575401306,1.71484375,-1.4,4.9,1.5,-0.12282938039747471,0.0,-16.528370082611218,0.0,0.4,-9.1,-1,-4,0,-1,0,0
25.15611958503723,1.763671875,-6.7,-1.6,1.5,1.9589060387560013,0.0,-20.443409545347095,0.2,-0.1,-9.2,-6,-2,0,-1,0,0
25.221179008483887,1.666015625,-4.8,-1.1,1.5,3.9550202851951393,0.0,-12.636443631723523,0.7,-0.3,-10.1,0,-2,0,-1,0,0
25.28881573677063,1.6572265625,-5.4,1.7,1.5,5.778429317456099,0.0,-11.938560261856765,0.0,0.5,-9.3,-3,-19,0,-1,0,0
25.355686902999878,1.7314453125,-7.4,1.5,1.5,7.349222778244876,0.0,-17.883776174276136,0.0,0.0,-9.1,-1,-12,0,-1,-2,0
25.42230772972107,1.736328125,-5.1,-6.6,1.5,8.5986572664595,0.0,-18.2822793625528,-0.3,0.3,-9.5,4,-12,0,-1,-2,0
25.48959732055664,1.71875,-1.1,-2.4,1.5,9.47242497447828,0.0,-16.883323603891768,-0.3,0.7,-9.7,12,-3,0,-1,-3,0
25.555851221084595,1.6376953125,0.0,-1.7,1.5,9.93189901399241,0.0,-10.403539854916744,-0.5,0.2,-9.7,8,3,0,0,-3,0
25.62263512611389,1.6357421875,0.5,-2.9,1.5,9.957028321739541,0.0,-10.251816143631004,0.0,-0.1,-10.0,0,4,0,0,-2,0
25.689595222473145,1.6357421875,0.0,1.1,1.5,9.546397203154026,0.0,-10.256344568333589,-0.3,0.5,-9.7,0,0,0,0,-2,0
25.756498098373413,1.703125,0.3,-0.5,1.5,8.71839827301046,0.0,-15.653742380789481,0.0,0.5,-9.9,4,-1,0,0,-2,0
25.82312297821045,1.68359375,0.0,-0.5,1.5,7.509265544490582,0.0,-14.097363436012529,-0.2,0.1,-9.6,0,0,0,0,-2,0
25.889360189437866,1.6640625,0.6,-1.0,1.5,5.9716096982987965,0.0,-12.540333940996788,-0.6,0.2,-9.9,-1,2,0,0,-2,0
25.95599889755249,1.6875,1.4,-1.1,1.5,4.173274936359993,0.0,-14.421584404422902,-0.5,0.0,-9.3,0,3,0,0,-2,0
26.02272319793701,1.685546875,3.8,-1.1,1.5,2.1925312622386723,0.0,-14.27151969249826,0.0,-0.3,-10.4,2,9,0,0,-1,0
26.0895357131958,1.73828125,0.8,1.1,1.5,0.11562639306815084,0.0,-18.498214182793163,-0.3,0.9,-9.9,0,1,0,0,-1,0
26.15624690055847,1.7509765625,5.2,-0.2,1.5,-1.9663154390460293,0.0,-19.522206825437024,0.0,-0.4,-10.1,0,12,0,0,0,0
26.222055196762085,1.740234375,1.7,-1.0,1.5,-3.9624409992264944,0.0,-18.67084200726822,-0.2,0.5,-8.7,0,5,0,0,0,0
26.289089918136597,1.740234375,2.1,-0.4,1.5,-5.785341555991895,0.0,-18.67885244684294,0.1,-1.0,-9.6,1,1,0,0,0,0
26.356127977371216,1.7578125,2.2,-1.5,1.5,-7.354945977019756,0.0,-20.09369729505852,0.4,0.0,-9.8,2,0,-1,0,0,0
26.422828674316406,1.7578125,1.0,-3.4,1.5,-8.60290632262471,0.0,-20.102291190531105,-0.7,0.0,-9.4,5,2,0,0,0,0
26.489871740341187,1.732421875,1.8,-5.0,1.5,-9.475033292697892,0.0,-18.07879065698944,0.0,0.0,-10.1,1,13,-2,0,0,0
26.556241750717163,1.728515625,0.3,-8.1,1.5,-9.932837248040213,0.0,-17.773909934796393,0.2,0.3,-9.8,2,4,0,0,1,0
26.62317156791687,1.68359375,0.9,-0.0,1.5,-9.956337288600604,0.0,-14.186279917601496,-0.2,-0.3,-9.8,3,0,-1,0,1,0
26.688926696777344,1.68359375,-1.0,-4.0,1.5,-9.544488842830033,0.0,-14.1924016950652,-0.6,0.5,-9.4,0,3,0,1,1,0
26.755982160568237,1.748046875,1.0,-0.6,1.5,-8.715279346719928,0.0,-19.356922193197533,0.0,-0.2,-10.3,0,-5,-1,1,1,0
26.82273006439209,1.748046875,-0.4,0.2,1.5,-7.5052691318025495,0.0,-19.36519088759087,-0.6,0.7,-9.9,-1,3,0,0,1,0
26.88952136039734,1.75,0.2,-0.2,1.5,-5.967131123260289,0.0,-19.529775017639622,-0.2,0.3,-9.1,-5,1,0,0,1,0
26.956357955932617,1.662109375,-1.4,2.3,1.5,-4.167126419772885,0.0,-12.503932098159567,0.4,-0.8,-9.9,-6,4,0,0,1,0
27.023387670516968,1.662109375,-2.4,6.6,1.5,-2.1849813196992924,0.0,-12.509338637581095,0.0,0.0,-10.3,-7,-14,1,0,1,0
27.089025020599365,1.650390625,-5.1,7.3,1.5,-0.10758416129055606,0.0,-11.576853500213474,0.0,0.0,-10.3,-7,-14,1,0,1,0
27.155970811843872,1.650390625,-2.6,2.9,1.5,1.9742005205051483,0.0,-11.581867591943592,0.0,0.0,-10.3,-7,-14,1,0,1,0
27.155970811843872,1.650390625,-2.6,2.9,1.5,3.9697715949943317,0.0,-11.586881952593103,0.0,0.0,-10.3,-7,-14,1,0,1,0
27.28962469100952,1.58984375,-1.6,0.2,1.5,5.7926305641207705,0.0,-6.746129076229408,-0.8,0.6,-10.3,2,-2,0,0,0,0
27.355976819992065,1.599609375,-5.7,-4.6,1.5,7.361154532004938,0.0,-7.530700169270858,0.0,-0.2,-9.7,2,-16,1,0,-1,0
27.422746896743774,1.61328125,-3.5,0.8,1.5,8.607702834004614,0.0,-8.628226733999327,-0.4,0.0,-9.6,1,-12,1,0,-2,0
27.489525079727173,1.599609375,-7.1,-6.1,1.5,9.477899939888301,0.0,-7.537797233322635,-0.6,0.5,-9.5,9,-8,0,0,-3,0
27.55608081817627,1.578125,-1.7,-6.5,1.5,9.933830345694014,0.0,-5.8216516769025475,-0.5,0.2,-9.7,9,-11,0,0,-3,0
27.62317657470703,1.650390625,-1.1,-7.3,1.5,9.95543144497155,0.0,-11.607917328365147,-0.5,0.6,-9.2,6,3,0,0,-4,0
27.69010066986084,1.6328125,1.1,4.6,1.5,9.541378238592896,0.0,-10.206097431480885,-0.5,0.3,-10.1,0,6,0,1,-3,0
27.755909204483032,1.73828125,0.4,-8.2,1.5,8.71036325984384,0.0,-18.651540842372924,0.0,-0.6,-9.6,-4,6,0,1,-2,0
27.755909204483032,1.6982421875,0.4,-8.2,1.5,7.498122135167467,0.0,-15.455026792129502,0.3,-0.6,-9.6,-1,1,-1,0,-2,0
27.889574766159058,1.671875,0.5,11.0,1.5,5.95831653600983,0.0,-13.351381977787241,-0.8,0.3,-9.0,-9,4,0,0,-2,0
27.956525564193726,1.7041015625,1.4,4.2,1.5,4.1578538487071235,0.0,-15.936312157195061,-0.3,-0.1,-9.8,-11,3,0,0,-1,0
28.023143529891968,1.685546875,0.9,-1.7,1.5,2.1758383857712964,0.0,-14.458122887648642,0.4,0.3,-10.3,-3,4,0,0,-1,0
28.08989906311035,1.69921875,5.5,4.4,1.5,0.09765367656463046,0.0,-15.55851775733754,-0.5,0.5,-9.6,0,8,0,0,-1,0
28.156782150268555,1.69921875,0.4,0.6,1.5,-1.983570559922595,0.0,-15.565158613491803,-0.3,-0.5,-9.8,0,5,0,-1,0,0
28.222683906555176,1.61328125,1.1,0.6,1.5,-3.978062144958756,0.0,-8.693934719078243,0.3,-0.2,-10.0,3,5,0,0,0,0
28.289499044418335,1.65234375,1.4,-0.4,1.5,-5.798881640264061,0.0,-11.824013493023813,-0.1,0.2,-9.7,2,5,0,0,0,0
28.35611915588379,1.642578125,0.8,-1.6,1.5,-7.366531428735125,0.0,-11.04751786030829,-0.1,0.2,-9.7,2,5,0,0,0,0
28.35611915588379,1.6357421875,0.8,-1.6,1.5,-8.611914935434186,0.0,-10.505168922478333,-0.1,0.2,-9.7,2,5,0,0,0,0
28.490058660507202,1.6875,0.8,2.4,1.5,-9.480689184890847,0.0,-14.652045704657212,-0.1,0.2,-9.7,2,5,0,0,0,0
28.490058660507202,1.6875,0.8,2.4,1.5,-9.934847593349565,0.0,-14.658296771580353,-0.1,0.2,-9.7,2,5,0,0,0,0
28.62406849861145,1.689453125,0.9,-1.5,1.5,-9.95466338823668,0.0,-14.820862840861082,-0.1,0.2,-9.7,2,5,0,0,0,0
28.68959951400757,1.689453125,1.5,1.9,1.5,-9.539319417074626,0.0,-14.827178503619507,-0.1,0.2,-9.7,2,5,0,0,0,0
28.756226778030396,1.67578125,0.5,-1.3,1.5,-8.706747456498643,0.0,-13.739289779914543,-0.1,0.2,-9.7,2,5,0,0,0,0
28.756226778030396,1.662109375,0.5,-1.3,1.5,-7.493290837949687,0.0,-12.650945604313165,0.1,-0.4,-9.9,3,0,0,0,1,0
28.890265941619873,1.62890625,-1.0,1.6,1.5,-5.9522155995073325,0.0,-9.998993858229369,0.1,-0.4,-9.9,3,0,0,0,1,0
28.95702815055847,1.61328125,-0.8,3.8,1.5,-4.150911024631282,0.0,-8.75277096312493,1.1,-0.6,-10.1,-8,-1,1,0,1,0
29.022820472717285,1.6455078125,-1.2,3.1,1.5,-2.168043500231089,0.0,-11.335747710661963,-0.4,0.3,-9.4,-8,-10,0,0,0,0
29.08988380432129,1.671875,-1.2,2.7,1.5,-0.09075565908356287,0.0,-13.45085254800506,0.6,-0.7,-10.4,-4,0,1,0,0,0
29.08988380432129,1.64453125,-1.2,2.7,1.5,1.9912846166510247,0.0,-11.268172663869336,-0.1,0.0,-9.6,0,0,0,0,0,0
29.22347927093506,1.6171875,-1.4,-0.0,1.5,3.9862007613067134,0.0,-9.084580837981775,-0.5,0.3,-9.7,0,0,0,0,0,0
29.29016923904419,1.6123046875,-2.4,-3.2,1.5,5.806348391763162,0.0,-8.697700354852714,-0.6,0.9,-9.7,3,-1,0,0,0,0
29.357107639312744,1.642578125,-0.7,0.8,1.5,7.373153650593628,0.0,-11.12433113285806,0.5,0.0,-10.6,3,-20,0,0,0,0
29.42288088798523,1.642578125,-6.6,-0.9,1.5,8.6168713204396,0.0,-11.129085041233338,0.3,-0.2,-10.1,0,-12,0,0,-1,0
29.489851713180542,1.642578125,-1.7,-0.1,1.5,9.483616366488764,0.0,-11.133837776840664,-0.4,0.6,-9.6,5,-17,0,0,-2,0
29.557258367538452,1.642578125,-7.2,-0.1,1.5,9.935893648050527,0.0,-11.138591175316833,0.0,-0.5,-9.8,0,-5,0,0,-3,0
29.622837781906128,1.6552734375,-0.8,-3.2,1.5,9.953769786904525,0.0,-12.15939308074303,0.1,-0.1,-10.3,8,-1,0,0,-3,0
29.689890146255493,1.625,-0.2,1.9,1.5,9.536470075242967,0.0,-9.741685384185985,0.2,0.1,-9.9,0,2,0,0,-3,0
29.756568431854248,1.623046875,0.6,-0.2,1.5,8.701684638336006,0.0,-9.589539847103879,-0.5,0.4,-9.6,-1,3,-1,0,-2,0
29.823664665222168,1.623046875,0.7,1.3,1.5,7.486982705020031,0.0,-9.59364156704396,0.4,-0.1,-9.9,-1,0,0,0,-2,0
29.890652894973755,1.591796875,0.3,0.8,1.5,5.943526918247683,0.0,-7.096704327035695,-0.2,0.3,-9.9,0,6,0,0,-2,0
29.95729112625122,1.6025390625,0.8,0.7,1.5,4.1411621538866035,0.0,-7.959498099284247,0.3,-0.2,-10.2,0,3,0,0,-2,0
30.02393078804016,1.64453125,1.7,0.9,1.5,2.1580682732181806,0.0,-11.32369113038294,-0.4,1.0,-9.4,5,4,0,0,-1,0
30.08992838859558,1.64453125,2.8,0.8,1.5,0.08036726810726283,0.0,-11.328509816201404,0.0,-0.1,-9.7,4,-1,0,0,-1,0
30.157772302627563,1.6796875,1.2,-1.9,1.5,-2.000950349683364,0.0,-14.14700089325197,0.1,0.2,-10.2,-1,15,1,0,0,0
30.223597526550293,1.7119140625,1.9,-1.8,1.5,-3.9949132648452657,0.0,-16.732191962189972,-0.2,-0.6,-10.0,-3,7,0,0,0,0
30.290263652801514,1.693359375,1.2,-5.2,1.5,-5.813880097156186,0.0,-15.254263259703293,0.5,0.6,-10.0,-8,5,0,0,0,0
30.3570876121521,1.662109375,1.4,-0.5,1.5,-7.378681075520409,0.0,-12.75966775068082,0.0,0.2,-9.3,10,1,0,0,0,0
30.42440700531006,1.646484375,1.2,1.2,1.5,-8.621631071574814,0.0,-11.514554732013494,-0.5,0.1,-9.5,2,1,0,0,0,0
30.490967273712158,1.654296875,0.8,-0.0,1.5,-9.486607890373676,0.0,-12.144698232179508,0.2,0.1,-10.3,6,0,1,0,0,0
30.557679176330566,1.703125,6.5,-0.0,1.5,-9.936971894500935,0.0,-16.057720632990822,-0.5,0.7,-9.5,3,15,0,0,1,0
30.623488187789917,1.6923828125,3.7,0.2,1.5,-9.952801799184861,0.0,-15.204761139350012,0.1,0.0,-10.2,0,16,0,1,2,0
30.69046640396118,1.6923828125,6.5,1.1,1.5,-9.533039166394001,0.0,-15.211179053760134,0.4,-0.4,-10.1,-2,3,1,0,3,0
30.757026195526123,1.689453125,-1.0,-0.2,1.5,-8.696607909645243,0.0,-14.983120326302014,0.1,0.0,-8.9,-3,2,0,0,2,0
30.82394051551819,1.6806640625,-1.0,-0.8,1.5,-7.480148800280583,0.0,-14.286017735954374,0.0,0.1,-10.0,-3,-10,0,0,2,0
30.8905508518219,1.650390625,-5.4,10.3,1.5,-5.936512123630992,0.0,-11.869156666332856,0.1,-0.7,-9.4,-4,-11,0,0,1,0
30.95753002166748,1.69921875,-1.3,5.7,1.5,-4.133067258364254,0.0,-15.78204937488772,0.6,0.1,-10.0,-3,-1,0,0,1,0
